2024-12-08 02:41:42,274 - ModelTrainer - INFO - Initialized ModelTrainer with 100 trials and 15 workers
2024-12-08 02:41:42,274 - ModelTrainer - INFO - Starting overnight training pipeline...
2024-12-08 02:41:42,274 - ModelTrainer - INFO - Loading data...
2024-12-08 02:41:42,748 - ModelTrainer - INFO - Data loaded in 0.47 seconds
2024-12-08 02:41:42,748 - ModelTrainer - INFO - Train shape: (2431886, 20)
2024-12-08 02:41:42,748 - ModelTrainer - INFO - Valid shape: (256128, 20)
2024-12-08 02:41:42,748 - ModelTrainer - INFO - Test shape: (256157, 20)
2024-12-08 02:41:42,748 - ModelTrainer - INFO - Features: ['hour', 'day_of_week', 'month', 'is_weekend', 'temperature_2m', 'relative_humidity_2m', 'wind_speed_10m', 'building_class_encoded', 'cluster_size', 'demand_lag_24h', 'demand_lag_168h', 'demand_rolling_mean_24h']
2024-12-08 02:44:55,232 - ModelTrainer - DEBUG - LightGBM trial 10: score=228.7850, time=191.53s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.01571438779754314, 'feature_fraction': 0.7328902519469838, 'bagging_fraction': 0.97823543633082, 'min_child_samples': 12, 'reg_alpha': 0.00012531940310512562, 'reg_lambda': 5.377617017835646e-06}
2024-12-08 02:44:56,522 - ModelTrainer - DEBUG - LightGBM trial 5: score=181.1657, time=193.43s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 84, 'learning_rate': 0.06565881779905869, 'feature_fraction': 0.8580153469170115, 'bagging_fraction': 0.8028893278876277, 'min_child_samples': 34, 'reg_alpha': 5.804549506040706e-07, 'reg_lambda': 4.068172727406151}
2024-12-08 02:44:59,379 - ModelTrainer - DEBUG - LightGBM trial 8: score=183.5469, time=195.92s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 83, 'learning_rate': 0.04464346039757564, 'feature_fraction': 0.76246340202082, 'bagging_fraction': 0.8535801911388349, 'min_child_samples': 36, 'reg_alpha': 1.6719890257411272, 'reg_lambda': 0.005331045490850307}
2024-12-08 02:45:12,012 - ModelTrainer - DEBUG - LightGBM trial 4: score=181.2673, time=208.96s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 92, 'learning_rate': 0.059009415993104636, 'feature_fraction': 0.9483075545851021, 'bagging_fraction': 0.6722153523386862, 'min_child_samples': 29, 'reg_alpha': 1.201100038209186e-06, 'reg_lambda': 3.5253201614082156e-07}
2024-12-08 02:45:17,241 - ModelTrainer - DEBUG - LightGBM trial 17: score=255.9820, time=88.39s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 23, 'learning_rate': 0.01096094692026082, 'feature_fraction': 0.7721809276914533, 'bagging_fraction': 0.7701867574791268, 'min_child_samples': 44, 'reg_alpha': 2.3623018728741375e-07, 'reg_lambda': 1.8752186871735905}
2024-12-08 02:45:19,466 - ModelTrainer - DEBUG - LightGBM trial 11: score=210.5687, time=215.65s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.02084947087578509, 'feature_fraction': 0.7384925262156418, 'bagging_fraction': 0.8812714135878196, 'min_child_samples': 13, 'reg_alpha': 1.6342337006782428e-06, 'reg_lambda': 3.1923392750290114e-05}
2024-12-08 02:45:32,930 - ModelTrainer - DEBUG - LightGBM trial 14: score=260.6894, time=228.58s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 98, 'learning_rate': 0.01078125820056805, 'feature_fraction': 0.6681491642507743, 'bagging_fraction': 0.94517455675117, 'min_child_samples': 46, 'reg_alpha': 0.43731403315665784, 'reg_lambda': 0.0007553523348589786}
2024-12-08 02:46:15,090 - ModelTrainer - DEBUG - LightGBM trial 21: score=185.2658, time=104.75s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 35, 'learning_rate': 0.0964820684469053, 'feature_fraction': 0.6732123413758924, 'bagging_fraction': 0.8495828469275346, 'min_child_samples': 18, 'reg_alpha': 0.058476380965427066, 'reg_lambda': 0.00885337423409608}
2024-12-08 02:46:42,107 - ModelTrainer - DEBUG - LightGBM trial 15: score=270.8097, time=196.07s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 86, 'learning_rate': 0.010187264071689545, 'feature_fraction': 0.6322824663829758, 'bagging_fraction': 0.938051732377306, 'min_child_samples': 48, 'reg_alpha': 3.333368440706082e-08, 'reg_lambda': 0.01528057870887752}
2024-12-08 02:46:43,246 - ModelTrainer - DEBUG - LightGBM trial 16: score=189.1915, time=190.37s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 88, 'learning_rate': 0.028095240270505438, 'feature_fraction': 0.9805283469170815, 'bagging_fraction': 0.8515178397676257, 'min_child_samples': 13, 'reg_alpha': 0.8917686587174867, 'reg_lambda': 0.002312046143626574}
2024-12-08 02:46:46,333 - ModelTrainer - DEBUG - LightGBM trial 23: score=210.0477, time=127.00s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 41, 'learning_rate': 0.02273648095816938, 'feature_fraction': 0.6135420582992218, 'bagging_fraction': 0.6999287328147229, 'min_child_samples': 22, 'reg_alpha': 0.0012106692262366383, 'reg_lambda': 5.898833945802353e-07}
2024-12-08 02:47:07,142 - ModelTrainer - DEBUG - LightGBM trial 19: score=238.3119, time=178.13s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 78, 'learning_rate': 0.013221446194202673, 'feature_fraction': 0.8154319357316567, 'bagging_fraction': 0.8000396717260032, 'min_child_samples': 30, 'reg_alpha': 3.835514593171052e-05, 'reg_lambda': 5.269231336005049e-05}
2024-12-08 02:47:21,900 - ModelTrainer - DEBUG - LightGBM trial 18: score=205.8785, time=198.41s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.020203866176740876, 'feature_fraction': 0.9451843521183111, 'bagging_fraction': 0.7085485419907657, 'min_child_samples': 10, 'reg_alpha': 5.616500996493536e-08, 'reg_lambda': 5.506521730821007e-06}
2024-12-08 02:47:35,373 - ModelTrainer - DEBUG - LightGBM trial 20: score=180.8772, time=193.88s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 90, 'learning_rate': 0.07203477676082204, 'feature_fraction': 0.8619397293024469, 'bagging_fraction': 0.8335675611390045, 'min_child_samples': 27, 'reg_alpha': 0.0004613794732548599, 'reg_lambda': 0.010678503327177123}
2024-12-08 02:47:50,839 - ModelTrainer - DEBUG - LightGBM trial 25: score=181.6761, time=174.21s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 88, 'learning_rate': 0.05229888482015738, 'feature_fraction': 0.9478833218762456, 'bagging_fraction': 0.600265547939729, 'min_child_samples': 26, 'reg_alpha': 0.016928614521521987, 'reg_lambda': 9.696318019348007}
2024-12-08 02:47:59,648 - ModelTrainer - DEBUG - LightGBM trial 22: score=184.1794, time=205.82s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 99, 'learning_rate': 0.043177675042955804, 'feature_fraction': 0.7699721813951924, 'bagging_fraction': 0.9494768759748282, 'min_child_samples': 34, 'reg_alpha': 8.782233631610002e-05, 'reg_lambda': 1.14889489323613e-06}
2024-12-08 02:48:00,923 - ModelTrainer - DEBUG - LightGBM trial 24: score=179.7613, time=185.59s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 96, 'learning_rate': 0.0540909939750495, 'feature_fraction': 0.9566355960178438, 'bagging_fraction': 0.6165959432714043, 'min_child_samples': 10, 'reg_alpha': 0.012957287902398527, 'reg_lambda': 4.846852310029923}
2024-12-08 02:48:20,829 - ModelTrainer - DEBUG - LightGBM trial 26: score=181.5001, time=201.33s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 99, 'learning_rate': 0.05093994477513952, 'feature_fraction': 0.9457289702617688, 'bagging_fraction': 0.606749482866866, 'min_child_samples': 26, 'reg_alpha': 0.013910707271539988, 'reg_lambda': 8.825794058218468}
2024-12-08 02:48:26,810 - ModelTrainer - DEBUG - LightGBM trial 27: score=179.8473, time=194.68s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 99, 'learning_rate': 0.053480863919274334, 'feature_fraction': 0.9975020462565203, 'bagging_fraction': 0.6477248108412856, 'min_child_samples': 27, 'reg_alpha': 2.1363035157554652e-08, 'reg_lambda': 1.4659247258708646e-08}
2024-12-08 02:48:28,091 - ModelTrainer - DEBUG - LightGBM trial 30: score=179.8544, time=175.06s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 85, 'learning_rate': 0.05763225392801829, 'feature_fraction': 0.9786771685737856, 'bagging_fraction': 0.6440477064275903, 'min_child_samples': 28, 'reg_alpha': 1.7800089314136564e-08, 'reg_lambda': 1.69240539161938e-08}
2024-12-08 02:48:32,373 - ModelTrainer - DEBUG - LightGBM trial 28: score=179.6953, time=194.96s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 99, 'learning_rate': 0.05519009666457595, 'feature_fraction': 0.9976163916790874, 'bagging_fraction': 0.6260793146956657, 'min_child_samples': 28, 'reg_alpha': 1.2179302740138966e-08, 'reg_lambda': 1.5308099412429295e-07}
2024-12-08 02:48:37,807 - ModelTrainer - DEBUG - LightGBM trial 29: score=179.8280, time=198.25s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 100, 'learning_rate': 0.055119724618920826, 'feature_fraction': 0.9986412307447299, 'bagging_fraction': 0.6271400049602137, 'min_child_samples': 27, 'reg_alpha': 1.4186105068983401e-08, 'reg_lambda': 1.629907760386264e-08}
2024-12-08 02:49:06,935 - ModelTrainer - DEBUG - LightGBM trial 31: score=179.6991, time=171.76s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 86, 'learning_rate': 0.05640524368951108, 'feature_fraction': 0.9768595668900864, 'bagging_fraction': 0.6269550391827444, 'min_child_samples': 31, 'reg_alpha': 1.559205090349307e-08, 'reg_lambda': 1.0473715319030106e-08}
2024-12-08 02:49:21,046 - ModelTrainer - DEBUG - LightGBM trial 32: score=179.7170, time=158.89s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 73, 'learning_rate': 0.05858687949278054, 'feature_fraction': 0.9841831938086889, 'bagging_fraction': 0.6269866531536944, 'min_child_samples': 28, 'reg_alpha': 0.0022303443423893833, 'reg_lambda': 1.7559274972162957e-08}
2024-12-08 02:49:28,584 - ModelTrainer - DEBUG - LightGBM trial 33: score=181.6384, time=165.21s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.05557987283675597, 'feature_fraction': 0.9415053187536652, 'bagging_fraction': 0.6216841985190689, 'min_child_samples': 29, 'reg_alpha': 7.567034351321651e-06, 'reg_lambda': 1.0906055790125875e-08}
2024-12-08 02:49:32,715 - ModelTrainer - DEBUG - LightGBM trial 34: score=180.9457, time=166.25s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.042767490030335906, 'feature_fraction': 0.9506826211852814, 'bagging_fraction': 0.6336057088085146, 'min_child_samples': 29, 'reg_alpha': 1.0971934552621198e-08, 'reg_lambda': 3.7074010717418214e-08}
2024-12-08 02:49:43,267 - ModelTrainer - DEBUG - LightGBM trial 35: score=181.3465, time=156.00s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.05391761391326721, 'feature_fraction': 0.9006237579722125, 'bagging_fraction': 0.6175880032553873, 'min_child_samples': 26, 'reg_alpha': 0.009816226579969186, 'reg_lambda': 0.2529500783803881}
2024-12-08 02:49:50,262 - ModelTrainer - DEBUG - LightGBM trial 36: score=182.4870, time=148.24s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 67, 'learning_rate': 0.056174802652583684, 'feature_fraction': 0.8888669063541619, 'bagging_fraction': 0.61988193658486, 'min_child_samples': 26, 'reg_alpha': 2.6777907060274138e-06, 'reg_lambda': 0.22185781256353324}
2024-12-08 02:50:19,627 - ModelTrainer - DEBUG - LightGBM trial 37: score=181.1642, time=163.83s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 73, 'learning_rate': 0.06462207421150581, 'feature_fraction': 0.8728553326011628, 'bagging_fraction': 0.6258397876395542, 'min_child_samples': 27, 'reg_alpha': 0.010261587297046668, 'reg_lambda': 0.27279357685652406}
2024-12-08 02:50:32,669 - ModelTrainer - DEBUG - LightGBM trial 38: score=180.8790, time=161.74s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 72, 'learning_rate': 0.06682550347375864, 'feature_fraction': 0.8730177712891383, 'bagging_fraction': 0.6772603683433301, 'min_child_samples': 30, 'reg_alpha': 1.0891363732911262e-08, 'reg_lambda': 0.11541598359064313}
2024-12-08 02:50:33,391 - ModelTrainer - DEBUG - LightGBM trial 39: score=181.5040, time=153.63s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 70, 'learning_rate': 0.0672942384653404, 'feature_fraction': 0.8651510319875673, 'bagging_fraction': 0.6550254131983773, 'min_child_samples': 30, 'reg_alpha': 1.7465786071616428e-06, 'reg_lambda': 0.1656407858258916}
2024-12-08 02:50:39,409 - ModelTrainer - DEBUG - LightGBM trial 40: score=180.8350, time=158.37s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 76, 'learning_rate': 0.06988019281531511, 'feature_fraction': 0.874142012504308, 'bagging_fraction': 0.6731060827543613, 'min_child_samples': 42, 'reg_alpha': 0.005331179949775235, 'reg_lambda': 0.21366712428751086}
2024-12-08 02:51:01,020 - ModelTrainer - DEBUG - LightGBM trial 41: score=181.4886, time=160.06s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.0698843186482048, 'feature_fraction': 0.866657797617187, 'bagging_fraction': 0.654265091832722, 'min_child_samples': 25, 'reg_alpha': 0.0010794718883141757, 'reg_lambda': 0.3950579179311834}
2024-12-08 02:51:22,563 - ModelTrainer - DEBUG - LightGBM trial 42: score=184.8636, time=175.34s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 76, 'learning_rate': 0.035932506215082156, 'feature_fraction': 0.9060667943061452, 'bagging_fraction': 0.6429108317587693, 'min_child_samples': 25, 'reg_alpha': 0.0013623538768178492, 'reg_lambda': 0.10933385475693468}
2024-12-08 02:51:28,707 - ModelTrainer - DEBUG - LightGBM trial 44: score=183.5105, time=176.03s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.038893574463422106, 'feature_fraction': 0.905833243825497, 'bagging_fraction': 0.6411871335244269, 'min_child_samples': 42, 'reg_alpha': 3.7208255367272133e-06, 'reg_lambda': 1.0985921518921861e-07}
2024-12-08 02:51:32,039 - ModelTrainer - DEBUG - LightGBM trial 45: score=182.1937, time=174.10s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 75, 'learning_rate': 0.03902518467448679, 'feature_fraction': 0.9980195131129481, 'bagging_fraction': 0.6369322809431041, 'min_child_samples': 23, 'reg_alpha': 1.4622835494155359e-08, 'reg_lambda': 8.406722556080475e-08}
2024-12-08 02:51:33,373 - ModelTrainer - DEBUG - LightGBM trial 43: score=182.2753, time=184.64s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 76, 'learning_rate': 0.03842026925980129, 'feature_fraction': 0.9972042625468964, 'bagging_fraction': 0.6455934267854961, 'min_child_samples': 22, 'reg_alpha': 1.1255258613279311e-08, 'reg_lambda': 5.4056434320455014e-08}
2024-12-08 02:51:51,585 - ModelTrainer - DEBUG - LightGBM trial 46: score=184.7245, time=164.56s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.0355714742633417, 'feature_fraction': 0.9103425449640292, 'bagging_fraction': 0.6336860091618953, 'min_child_samples': 23, 'reg_alpha': 1.0453977779780935e-08, 'reg_lambda': 9.672283995784117e-08}
2024-12-08 02:52:07,080 - ModelTrainer - DEBUG - LightGBM trial 47: score=183.7101, time=165.88s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 73, 'learning_rate': 0.03813160230548838, 'feature_fraction': 0.9057592657934375, 'bagging_fraction': 0.674787132358344, 'min_child_samples': 32, 'reg_alpha': 0.006802400521345395, 'reg_lambda': 1.2498975724358452e-07}
2024-12-08 02:52:10,672 - ModelTrainer - DEBUG - LightGBM trial 48: score=183.7742, time=161.82s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 70, 'learning_rate': 0.03753882829871149, 'feature_fraction': 0.9007852215325947, 'bagging_fraction': 0.6720292193997495, 'min_child_samples': 23, 'reg_alpha': 0.005729504615529055, 'reg_lambda': 1.194353999414219e-07}
2024-12-08 02:52:16,327 - ModelTrainer - DEBUG - LightGBM trial 49: score=183.9577, time=163.29s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 67, 'learning_rate': 0.037698538064627585, 'feature_fraction': 0.8955479306254243, 'bagging_fraction': 0.6628184854486425, 'min_child_samples': 41, 'reg_alpha': 0.007966769723954293, 'reg_lambda': 1.3383258162581478e-07}
2024-12-08 02:52:28,798 - ModelTrainer - DEBUG - LightGBM trial 50: score=185.0114, time=165.29s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 70, 'learning_rate': 0.035579464297913165, 'feature_fraction': 0.9012109587310542, 'bagging_fraction': 0.6651173306126764, 'min_child_samples': 32, 'reg_alpha': 0.11558970343580297, 'reg_lambda': 2.4215866816781886e-07}
2024-12-08 02:53:00,271 - ModelTrainer - DEBUG - LightGBM trial 51: score=184.0680, time=189.92s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.03751376072327535, 'feature_fraction': 0.916055072612943, 'bagging_fraction': 0.6798913192565087, 'min_child_samples': 32, 'reg_alpha': 0.08916361391997099, 'reg_lambda': 1.9718130133430517e-07}
2024-12-08 02:53:06,959 - ModelTrainer - DEBUG - LightGBM trial 52: score=184.8567, time=167.20s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.03508804142386752, 'feature_fraction': 0.9145482811250807, 'bagging_fraction': 0.680885374188346, 'min_child_samples': 41, 'reg_alpha': 0.10724458671647397, 'reg_lambda': 1.5715938707397296e-07}
2024-12-08 02:53:18,365 - ModelTrainer - DEBUG - LightGBM trial 53: score=184.8285, time=165.00s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.03554979553552305, 'feature_fraction': 0.9184161865104702, 'bagging_fraction': 0.6766514471910478, 'min_child_samples': 41, 'reg_alpha': 0.07411864706091258, 'reg_lambda': 1.7100273775440673e-07}
2024-12-08 02:53:24,962 - ModelTrainer - DEBUG - LightGBM trial 54: score=183.8469, time=171.37s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.037571685167303887, 'feature_fraction': 0.9183964850279235, 'bagging_fraction': 0.673032812889326, 'min_child_samples': 41, 'reg_alpha': 0.08155889815854311, 'reg_lambda': 1.1740887769884814e-07}
2024-12-08 02:53:39,682 - ModelTrainer - DEBUG - LightGBM trial 55: score=183.9936, time=180.15s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.037513082919076436, 'feature_fraction': 0.9171686301502677, 'bagging_fraction': 0.6619724088158685, 'min_child_samples': 32, 'reg_alpha': 1.3262470944409904e-07, 'reg_lambda': 1.4164577049558715e-07}
2024-12-08 02:54:04,116 - ModelTrainer - DEBUG - LightGBM trial 56: score=184.9584, time=183.00s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.03576664269076785, 'feature_fraction': 0.9190308946341229, 'bagging_fraction': 0.6861689814472477, 'min_child_samples': 23, 'reg_alpha': 1.4277320564879868e-07, 'reg_lambda': 1.3871715040172208e-07}
2024-12-08 02:54:14,419 - ModelTrainer - DEBUG - LightGBM trial 57: score=179.5650, time=171.81s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.08146494576080156, 'feature_fraction': 0.9994467258145663, 'bagging_fraction': 0.6886226806845974, 'min_child_samples': 33, 'reg_alpha': 2.498916783633357e-07, 'reg_lambda': 1.9277787992786312e-07}
2024-12-08 02:54:15,998 - ModelTrainer - DEBUG - LightGBM trial 58: score=179.4349, time=167.22s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 94, 'learning_rate': 0.08176219400500988, 'feature_fraction': 0.9987202718997275, 'bagging_fraction': 0.6890857720472695, 'min_child_samples': 32, 'reg_alpha': 1.3789740882696873e-07, 'reg_lambda': 1.1939348849174724e-07}
2024-12-08 02:54:31,887 - ModelTrainer - DEBUG - LightGBM trial 59: score=184.6239, time=179.63s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 95, 'learning_rate': 0.03322325806534237, 'feature_fraction': 0.9700247894465027, 'bagging_fraction': 0.6893196718290756, 'min_child_samples': 32, 'reg_alpha': 1.4007757934757338e-07, 'reg_lambda': 2.3110670255471268e-07}
2024-12-08 02:54:32,160 - ModelTrainer - DEBUG - LightGBM trial 60: score=179.5154, time=178.62s, params={'objective': 'regression', 'metric': 'mae', 'boosting_type': 'gbdt', 'num_leaves': 93, 'learning_rate': 0.07944064789819111, 'feature_fraction': 0.9722988943324886, 'bagging_fraction': 0.6888755600857749, 'min_child_samples': 32, 'reg_alpha': 1.804662226689657e-07, 'reg_lambda': 2.5000142633615246e-07}
